subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ002,Kelvin,2026-05-21,17:49:00.437000,1269279893.0,125437.0,0.94507,-0.09253,0.35767,-16.519,-4.237,-1.718,0.9751,0.02905,0.64209,7.504,-2.061,2.046,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:00.637000,1269280093.0,125637.0,0.92236,0.00488,0.28931,18.901,-10.725,5.275,0.95703,0.06738,0.61621,-5.771,-6.328,1.969,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:00.837000,1269280293.0,125837.0,0.94409,-0.03857,0.29614,-10.58,0.603,1.511,0.9082,0.0354,0.54565,-9.595,-5.458,-3.008,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:00.037000,1269279493.0,126037.0,0.99463,-0.06274,0.23975,10.641,-17.282,-1.053,1.0144,-0.02393,0.49634,11.489,-14.977,-2.916,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:00.237000,1269279693.0,126237.0,1.02319,-0.01245,0.21362,16.168,2.244,8.557,0.9895,0.13452,0.51343,13.511,7.29,-0.473,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:01.437000,1269280893.0,126437.0,0.98535,-0.02295,0.25024,-20.137,,-5.748,0.99243,0.01953,0.54297,-15.26,-7.137,3.611,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:01.637000,1269281093.0,126637.0,1.02393,-0.02612,0.19507,0.321,-2.985,0.794,0.99316,0.06982,0.50537,-1.702,4.534,1.855,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:01.837000,1269281293.0,126837.0,0.98096,-0.01245,0.22534,-7.573,1.496,-1.412,0.9624,0.06885,0.51001,-1.29,0.145,4.023,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:01.037000,1269280493.0,127037.0,0.98633,-0.0625,0.20825,3.893,-2.221,9.366,0.94873,0.03564,0.54663,9.466,1.504,2.206,ergonomis
SUBJ002,Kelvin,2026-05-21,17:49:01.237000,1269280693.0,127237.0,1.03223,-0.07178,0.20654,-8.901,4.305,-1.198,0.97266,0.03369,0.50684,-2.115,0.931,1.427,ergonomis
