subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ007,nisa,2026-05-23,13:23:00.311000,1426119767.0,1029311.0,1.0459,0.04199,0.08374,0.847,1.748,0.252,0.93286,0.30884,0.34692,-1.122,-0.542,0.794,ergonomis
SUBJ007,nisa,2026-05-23,13:23:00.511000,1426119967.0,1029511.0,1.04956,0.02734,0.07251,-0.237,-4.145,1.603,0.91528,0.30542,0.33154,2.779,5.26,-4.878,ergonomis
SUBJ007,nisa,2026-05-23,13:23:00.711000,1426120167.0,1029711.0,1.01953,0.04663,0.04712,1.519,-8.275,-0.939,0.91431,0.32373,0.33691,5.649,-0.359,-3.748,ergonomis
SUBJ007,nisa,2026-05-23,13:23:00.911000,1426120367.0,1029911.0,1.04492,0.03247,0.02661,-6.29,-7.634,-0.656,0.9209,0.34863,0.32861,4.16,-0.168,-2.718,ergonomis
SUBJ007,nisa,2026-05-23,13:23:00.111000,1426119567.0,1030111.0,1.05884,0.02954,0.00024,-7.061,-2.664,1.84,0.90942,0.3252,0.32983,5.038,1.611,-3.023,ergonomis
SUBJ007,nisa,2026-05-23,13:23:01.311000,1426120767.0,1030311.0,1.09375,0.05225,-0.00806,-1.954,-3.107,0.893,0.91309,0.34741,0.33301,-4.542,-8.908,7.595,ergonomis
SUBJ007,nisa,2026-05-23,13:23:01.511000,1426120967.0,1030511.0,1.06763,0.02173,-0.04126,-7.656,-1.305,1.87,0.90332,0.33105,0.24878,-2.687,-3.076,5.916,ergonomis
SUBJ007,nisa,2026-05-23,13:23:01.711000,1426121167.0,1030711.0,1.06055,0.01196,-0.03564,-0.573,-0.298,4.038,0.91431,0.3269,0.27344,,7.374,-1.908,ergonomis
SUBJ007,nisa,2026-05-23,13:23:01.911000,1426121367.0,1030911.0,1.05713,0.01587,-0.01465,1.794,3.221,-1.863,0.91626,0.32471,0.31177,-3.412,4.511,2.397,ergonomis
SUBJ007,nisa,2026-05-23,13:23:01.111000,1426120567.0,1031111.0,1.05981,0.02417,0.00122,-2.221,3.015,-0.756,0.91431,0.32471,0.3252,-4.695,0.16,7.206,ergonomis
SUBJ007,nisa,2026-05-23,13:23:02.311000,1426121767.0,1031311.0,1.05078,0.01538,0.00708,-2.0,-0.137,-0.008,0.92456,0.31201,0.30884,-1.153,0.374,3.878,ergonomis
SUBJ007,nisa,2026-05-23,13:23:02.511000,1426121967.0,1031511.0,1.06177,0.01123,0.00024,-2.26,-0.427,0.802,0.92041,0.30688,0.31177,-0.405,-0.29,1.443,ergonomis
SUBJ007,nisa,2026-05-23,13:23:02.711000,1426122167.0,1031711.0,1.05737,0.01025,-0.01074,-1.267,0.015,-0.679,0.93188,0.30322,0.30518,-0.099,-0.061,0.351,ergonomis
SUBJ007,nisa,2026-05-23,13:23:02.911000,1426122367.0,1031911.0,1.06323,0.00952,-0.00171,-1.58,-0.58,-0.29,0.92554,0.31567,0.31689,-1.321,2.336,0.366,ergonomis
SUBJ007,nisa,2026-05-23,13:23:02.111000,1426121567.0,1032111.0,1.06934,0.01294,-0.00269,-2.901,3.26,-0.16,0.92603,0.31738,0.30347,-1.595,2.282,1.053,ergonomis
SUBJ007,nisa,2026-05-23,13:23:03.311000,1426122767.0,1032311.0,1.0603,0.02637,0.01221,-0.45,1.031,-0.328,0.91577,0.31372,0.32227,-2.267,2.748,2.45,ergonomis
SUBJ007,nisa,2026-05-23,13:23:03.511000,1426122967.0,1032511.0,1.05762,0.02563,0.01831,-2.0,1.229,0.397,0.9231,0.31079,0.31982,-0.87,3.305,0.771,ergonomis
SUBJ007,nisa,2026-05-23,13:23:03.711000,1426123167.0,1032711.0,1.06226,0.01685,0.02002,-1.878,0.847,-0.618,0.92261,0.31274,0.31812,-0.931,1.008,1.275,ergonomis
SUBJ007,nisa,2026-05-23,13:23:03.911000,1426123367.0,1032911.0,1.05737,0.02539,0.01416,-1.496,-1.634,-0.809,0.92041,0.31665,0.323,-1.496,0.786,0.496,ergonomis
SUBJ007,nisa,2026-05-23,13:23:03.111000,1426122567.0,1033111.0,1.05981,0.01758,0.01221,-2.198,0.733,-0.366,0.91821,0.32007,0.30933,-0.687,-1.191,0.534,ergonomis
SUBJ007,nisa,2026-05-23,13:23:04.311000,1426123767.0,1033311.0,1.06348,0.01758,-0.00073,-1.489,-1.656,-0.435,0.91431,0.323,0.30005,-0.626,-0.328,1.366,ergonomis
SUBJ007,nisa,2026-05-23,13:23:04.511000,1426123967.0,1033511.0,1.06152,0.01758,0.00024,-0.901,-0.481,0.313,0.92065,0.32153,0.29688,-2.252,1.443,2.389,ergonomis
