subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ004,alam,2026-05-22,16:14:00.701000,1349980157.0,766701.0,0.65259,0.12402,0.55908,-2.481,1.221,-0.786,0.96729,0.15381,0.65625,-1.351,-2.779,1.16,ergonomis
SUBJ004,alam,2026-05-22,16:14:00.901000,1349980357.0,766901.0,0.6626,0.11694,0.57471,-2.855,-0.282,-2.466,0.93237,0.1272,0.63672,-1.313,-1.382,0.527,ergonomis
SUBJ004,alam,2026-05-22,16:14:00.101000,1349979557.0,767101.0,0.68237,0.1084,0.58862,-2.084,-18.031,-2.45,0.90991,0.15698,0.65918,4.588,2.023,-4.023,ergonomis
SUBJ004,alam,2026-05-22,16:14:00.301000,1349979757.0,767301.0,0.77173,0.14331,0.5354,-4.702,-39.344,-8.519,0.94775,0.18652,0.62964,5.473,-35.26,-8.656,ergonomis
SUBJ004,alam,2026-05-22,16:14:00.501000,1349979957.0,767501.0,0.91943,0.13354,0.43945,-3.817,-43.237,2.206,0.94922,0.22192,0.43359,17.779,-50.588,-15.809,ergonomis
SUBJ004,alam,2026-05-22,16:14:01.701000,1349981157.0,767701.0,0.94263,0.16382,0.28296,15.115,-27.695,7.756,0.93066,0.3125,0.23657,24.328,-37.061,-7.183,ergonomis
SUBJ004,alam,2026-05-22,16:14:01.901000,1349981357.0,767901.0,0.99414,0.13135,0.19971,-3.252,-18.771,2.931,0.94507,0.2981,0.10352,8.824,-14.351,-2.122,ergonomis
SUBJ004,alam,2026-05-22,16:14:01.101000,1349980557.0,768101.0,0.96021,0.12036,0.18481,3.305,-10.321,12.427,0.88501,0.29517,0.15088,6.618,-14.046,-0.443,ergonomis
SUBJ004,alam,2026-05-22,16:14:01.301000,1349980757.0,768301.0,1.01147,0.12598,0.14722,-11.42,-6.443,3.763,0.86499,0.29468,0.11572,-6.847,11.611,13.267,ergonomis
SUBJ004,alam,2026-05-22,16:14:01.501000,1349980957.0,768501.0,1.03198,0.0874,0.11865,-9.176,-2.87,3.748,0.84985,0.24536,0.07959,-5.168,10.939,10.427,ergonomis
