subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ_016,yunda,2026-06-01,16:25:56.312000,2214695768,440312,0.95776,0.15137,0.51172,1.947,3.282,-1.206,1.01953,-0.15576,-0.02783,0.412,1.962,0.153,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:56.512000,2214695968,440512,0.97095,0.16748,0.49683,2.824,2.221,-0.336,1.01489,-0.13989,-0.03076,-0.29,2.389,-1.107,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:56.712000,2214696168,440712,0.96045,0.17285,0.51245,-0.687,0.962,-1.977,1.02393,-0.14966,-0.02075,-0.916,0.634,0.817,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:56.912000,2214696368,439912,0.95557,0.14453,0.49902,-8.466,1.977,0.664,1.01489,-0.17529,-0.03711,-1.076,-0.588,1.221,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:57.112000,2214696568,441112,0.9541,0.15918,0.50244,1.115,3.42,-2.053,1.02808,-0.1543,-0.01587,-0.962,2.42,-1.611,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:57.312000,2214696768,441312,0.9519,0.17017,0.50439,1.832,3.763,-0.908,1.02563,-0.12817,-0.00317,-2.137,0.504,-0.359,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:57.512000,2214696968,441512,0.94751,0.17578,0.51587,1.267,2.244,-1.328,1.02124,-0.14258,-0.00854,-0.435,1.328,-0.863,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:57.712000,2214697168,441712,0.94238,0.17529,0.5166,1.893,2.725,-1.611,1.02637,-0.14111,-0.00415,-0.771,2.092,-0.74,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:57.912000,2214697368,440912,0.94702,0.16357,0.50464,1.351,0.74,-1.481,1.03418,-0.15991,-0.02588,-2.58,-0.473,-0.153,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:58.112000,2214697568,442112,0.95093,0.17236,0.50537,-2.656,2.023,-1.489,1.03003,-0.14209,-0.01465,-1.153,0.817,-0.282,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:58.312000,2214697768,442312,0.94458,0.17188,0.52368,-0.542,1.641,0.252,1.02393,-0.13599,-0.00244,-1.557,0.382,-0.023,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:58.512000,2214697968,442512,0.94604,0.17822,0.51733,-0.137,2.832,-0.641,1.02783,-0.13403,0.00366,-1.794,0.534,-0.298,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:58.712000,2214698168,442712,0.94067,0.17017,0.53076,1.695,1.824,-1.328,1.01953,-0.13794,0.00244,0.305,3.046,-0.137,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:58.912000,2214698368,441912,0.94604,0.17871,0.50903,0.366,2.244,-0.023,1.02441,-0.12695,-0.00732,-2.198,0.069,-0.069,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:59.112000,2214698568,443112,0.948,0.17822,0.52002,1.695,0.328,-0.275,1.02515,-0.13086,0.00342,0.412,1.29,-0.198,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:59.312000,2214698768,443312,0.95435,0.19238,0.51025,-0.443,0.359,-1.573,1.02539,-0.1272,-0.01294,-3.794,-4.076,2.489,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:59.512000,2214698968,443512,0.94922,0.18579,0.51367,0.344,1.969,0.344,1.01758,-0.1333,0.00098,-0.954,0.893,0.305,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:59.712000,2214699168,443712,0.94238,0.16992,0.52295,-0.534,2.29,0.16,1.02344,-0.12622,0.01367,-0.603,0.618,0.45,ergonomis
SUBJ_016,yunda,2026-06-01,16:25:59.912000,2214699368,442912,0.95508,0.17993,0.52637,1.282,1.809,-0.206,1.01245,-0.13135,-0.01294,-1.176,1.107,1.13,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:00.112000,2214699568,444112,0.93335,0.2019,0.53076,1.786,2.771,1.55,1.01636,-0.12036,0.04224,-2.687,1.176,1.908,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:00.312000,2214699768,444312,0.94556,0.1626,0.52637,-1.321,3.305,-2.618,1.01953,-0.13306,0.01392,-2.466,-0.725,-0.779,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:00.512000,2214699968,444512,0.93237,0.18164,0.53711,-0.084,1.0,-0.084,1.02954,-0.12646,0.0083,-1.397,-0.481,0.611,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:00.712000,2214700168,444712,0.99756,0.20508,0.46143,4.168,-1.84,-4.145,1.04614,-0.14087,-0.02783,-2.107,9.916,2.336,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:00.912000,2214700368,443912,0.9519,0.1709,0.51489,1.214,1.672,-1.145,1.02466,-0.1311,-0.00415,-0.221,2.55,-0.863,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:01.112000,2214700568,445112,0.99756,0.23511,0.42212,0.313,2.008,-3.145,1.03931,-0.13184,0.04004,-0.237,2.634,-2.366,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:01.312000,2214700768,445312,0.93823,0.22266,0.52612,-10.275,12.298,4.038,1.02905,-0.12646,-0.00537,-0.229,-8.878,4.031,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:01.512000,2214700968,445512,0.88354,0.18506,0.52563,-0.099,2.282,-0.183,0.98926,-0.12769,0.04736,1.939,-5.427,0.931,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:01.712000,2214701168,445712,0.93774,0.19409,0.51172,9.603,-7.809,-4.29,0.9834,-0.16846,-0.00122,-2.427,-0.748,2.511,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:01.912000,2214701368,444912,1.00977,0.24292,0.46973,-2.031,4.87,-1.092,1.0332,-0.13135,0.01563,-0.916,4.397,-1.031,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:02.112000,2214701568,446112,0.95703,0.17261,0.50195,0.466,-2.405,1.321,1.01367,-0.15479,0.01563,-0.779,1.244,0.198,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:02.312000,2214701768,446312,0.95117,0.17017,0.50854,-3.992,6.412,-1.702,1.03467,-0.18066,0.00513,-3.26,-2.206,3.603,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:02.512000,2214701968,446512,0.93311,0.1626,0.52417,2.145,-1.16,-2.115,1.00732,-0.16797,-0.00049,-4.275,-0.573,0.817,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:02.712000,2214702168,446712,0.9458,0.198,0.48584,1.534,3.702,-2.176,1.00146,-0.15454,0.02148,-3.985,-2.122,-0.824,ergonomis
